gameid,date,type,home,away,season
20000026,2000-11-02,regular,PHX,POR,2001
20000027,2000-11-02,regular,LAC,VAN,2001
20000028,2000-11-03,regular,BOS,TOR,2001
20000029,2000-11-03,regular,WAS,NYK,2001
20000030,2000-11-03,regular,ORL,PHI,2001
20000031,2000-11-03,regular,CHH,MIA,2001
20000032,2000-11-03,regular,DET,SAC,2001
20000033,2000-11-03,regular,CHI,NJN,2001
20000034,2000-11-04,regular,NJN,CHH,2001
20000035,2000-11-04,regular,MIA,PHI,2001
20000036,2000-11-04,regular,ATL,ORL,2001
20000037,2000-11-04,regular,TOR,WAS,2001
20000038,2000-11-04,regular,CLE,BOS,2001
20000039,2000-11-04,regular,IND,CHI,2001
20000040,2000-11-04,regular,MIL,DET,2001
20000041,2000-11-04,regular,MIN,SAC,2001
20000042,2000-11-04,regular,DAL,UTA,2001
20000043,2000-11-04,regular,DEN,PHX,2001
20000044,2000-11-04,regular,LAC,HOU,2001
20000045,2000-11-04,regular,GSW,SAS,2001
20000046,2000-11-04,regular,SEA,POR,2001
20000047,2000-11-04,regular,VAN,LAL,2001
20000048,2000-11-05,regular,PHX,HOU,2001
20000049,2000-11-05,regular,LAL,LAC,2001
20000050,2000-11-06,regular,ORL,SEA,2001
20000051,2000-11-06,regular,DEN,DAL,2001
20000052,2000-11-06,regular,UTA,MIN,2001
20000053,2000-11-06,regular,SAC,POR,2001
20000054,2000-11-06,regular,VAN,ATL,2001
20000055,2000-11-07,regular,TOR,BOS,2001
20000056,2000-11-07,regular,CHI,WAS,2001
20000057,2000-11-07,regular,MIL,NYK,2001
20000058,2000-11-07,regular,HOU,LAL,2001
20000059,2000-11-07,regular,PHX,SAS,2001
20000060,2000-11-07,regular,POR,ATL,2001
20000061,2000-11-08,regular,NYK,CLE,2001
20000062,2000-11-08,regular,PHI,DET,2001
20000063,2000-11-08,regular,WAS,NJN,2001
20000064,2000-11-08,regular,ORL,CHH,2001
20000065,2000-11-08,regular,MIA,SEA,2001
20000066,2000-11-08,regular,IND,MIL,2001
20000067,2000-11-08,regular,DAL,VAN,2001
20000068,2000-11-08,regular,SAS,LAL,2001
20000069,2000-11-08,regular,DEN,MIN,2001
20000070,2000-11-08,regular,LAC,UTA,2001
20000071,2000-11-08,regular,SAC,GSW,2001
20000072,2000-11-09,regular,NJN,DET,2001
20000073,2000-11-09,regular,CHH,SEA,2001
20000074,2000-11-09,regular,CHI,ORL,2001
20000075,2000-11-09,regular,MIN,PHI,2001
20000076,2000-11-09,regular,HOU,VAN,2001
20000077,2000-11-09,regular,PHX,ATL,2001
20000078,2000-11-09,regular,POR,DEN,2001
20000079,2000-11-10,regular,BOS,NYK,2001
20000080,2000-11-10,regular,WAS,IND,2001
20000081,2000-11-10,regular,TOR,CLE,2001
20000082,2000-11-10,regular,DAL,SAS,2001
20000083,2000-11-10,regular,UTA,MIA,2001
20000084,2000-11-10,regular,LAC,ATL,2001
20000085,2000-11-10,regular,GSW,SAC,2001
20000086,2000-11-11,regular,NYK,CHH,2001
20000087,2000-11-11,regular,NJN,SEA,2001
20000088,2000-11-11,regular,PHI,BOS,2001
20000089,2000-11-11,regular,CLE,WAS,2001
20000090,2000-11-11,regular,IND,DET,2001
20000091,2000-11-11,regular,CHI,TOR,2001
20000092,2000-11-11,regular,MIL,MIN,2001
20000093,2000-11-11,regular,SAS,VAN,2001
20000094,2000-11-11,regular,PHX,MIA,2001
20000095,2000-11-11,regular,POR,HOU,2001
20000096,2000-11-12,regular,DET,SEA,2001
20000097,2000-11-12,regular,DEN,LAC,2001
20000098,2000-11-12,regular,LAL,HOU,2001
20000099,2000-11-12,regular,GSW,ORL,2001
20000100,2000-11-12,regular,SAC,DAL,2001
20000101,2000-11-13,regular,NJN,POR,2001
20000102,2000-11-13,regular,LAC,DAL,2001
20000103,2000-11-14,regular,MIA,CHH,2001
20000104,2000-11-14,regular,ATL,POR,2001
20000105,2000-11-14,regular,CLE,GSW,2001
20000106,2000-11-14,regular,HOU,CHI,2001
20000107,2000-11-14,regular,SAS,UTA,2001
20000108,2000-11-14,regular,LAL,DEN,2001
20000109,2000-11-14,regular,SAC,ORL,2001
20000110,2000-11-14,regular,SEA,NYK,2001
20000111,2000-11-15,regular,BOS,WAS,2001
20000112,2000-11-15,regular,NJN,MIA,2001
20000113,2000-11-15,regular,PHI,CLE,2001
20000114,2000-11-15,regular,DET,IND,2001
20000115,2000-11-15,regular,MIL,ATL,2001
20000116,2000-11-15,regular,MIN,GSW,2001
20000117,2000-11-15,regular,PHX,DAL,2001
20000118,2000-11-15,regular,LAC,NYK,2001
20000119,2000-11-16,regular,WAS,SAS,2001
20000120,2000-11-16,regular,TOR,POR,2001
20000121,2000-11-16,regular,HOU,CHH,2001
20000122,2000-11-16,regular,DEN,CHI,2001
20000123,2000-11-16,regular,UTA,ORL,2001
20000124,2000-11-16,regular,SAC,LAL,2001
20000125,2000-11-16,regular,VAN,LAC,2001
20000126,2000-11-17,regular,BOS,ATL,2001
20000127,2000-11-17,regular,PHI,MIA,2001
20000128,2000-11-17,regular,CHH,DET,2001
20000129,2000-11-17,regular,IND,GSW,2001
20000130,2000-11-17,regular,MIL,CLE,2001
20000131,2000-11-17,regular,MIN,SAS,2001
20000132,2000-11-17,regular,PHX,NYK,2001
20000133,2000-11-17,regular,SEA,DAL,2001
20000134,2000-11-18,regular,NJN,IND,2001
20000135,2000-11-18,regular,WAS,BOS,2001
20000136,2000-11-18,regular,MIA,POR,2001
20000137,2000-11-18,regular,ATL,MIN,2001
20000138,2000-11-18,regular,TOR,MIL,2001
20000139,2000-11-18,regular,HOU,PHX,2001
20000140,2000-11-18,regular,DEN,LAL,2001
20000141,2000-11-18,regular,UTA,CHI,2001
20000142,2000-11-18,regular,LAC,SEA,2001
20000143,2000-11-18,regular,VAN,DAL,2001
20000144,2000-11-19,regular,NYK,GSW,2001
20000145,2000-11-19,regular,ORL,POR,2001
20000146,2000-11-19,regular,DET,CHH,2001
20000147,2000-11-19,regular,LAL,CHI,2001
20000148,2000-11-20,regular,BOS,PHI,2001
20000149,2000-11-20,regular,TOR,CHH,2001
20000150,2000-11-20,regular,UTA,DAL,2001
20000151,2000-11-20,regular,LAC,NJN,2001
20000152,2000-11-20,regular,VAN,DEN,2001
20000153,2000-11-21,regular,WAS,POR,2001
20000154,2000-11-21,regular,ORL,NYK,2001
20000155,2000-11-21,regular,CLE,DET,2001
20000156,2000-11-21,regular,IND,HOU,2001
20000157,2000-11-21,regular,DAL,SEA,2001
20000158,2000-11-21,regular,GSW,CHI,2001
20000159,2000-11-22,regular,BOS,HOU,2001
20000160,2000-11-22,regular,MIA,CLE,2001
20000161,2000-11-22,regular,CHH,PHI,2001
20000162,2000-11-22,regular,ATL,NYK,2001
20000163,2000-11-22,regular,MIL,POR,2001
20000164,2000-11-22,regular,MIN,VAN,2001
20000165,2000-11-22,regular,SAS,SEA,2001
20000166,2000-11-22,regular,UTA,DEN,2001
20000167,2000-11-22,regular,PHX,NJN,2001
20000168,2000-11-22,regular,LAL,GSW,2001
20000169,2000-11-22,regular,SAC,CHI,2001
20000170,2000-11-23,regular,IND,TOR,2001
20000171,2000-11-24,regular,BOS,ORL,2001
20000172,2000-11-24,regular,ATL,PHI,2001
20000173,2000-11-24,regular,CLE,MIA,2001
20000174,2000-11-24,regular,DET,VAN,2001
20000175,2000-11-24,regular,IND,WAS,2001
20000176,2000-11-24,regular,MIL,CHH,2001
20000177,2000-11-24,regular,DEN,SAS,2001
20000178,2000-11-24,regular,UTA,NJN,2001
20000179,2000-11-24,regular,PHX,GSW,2001
20000180,2000-11-24,regular,LAL,MIN,2001
20000181,2000-11-24,regular,SEA,LAC,2001
20000182,2000-11-25,regular,NYK,TOR,2001
20000183,2000-11-25,regular,WAS,MIL,2001
20000184,2000-11-25,regular,ORL,ATL,2001
20000185,2000-11-25,regular,MIA,HOU,2001
20000186,2000-11-25,regular,CHH,CLE,2001
20000187,2000-11-25,regular,DAL,DEN,2001
20000188,2000-11-25,regular,SAS,PHI,2001
20000189,2000-11-25,regular,LAC,PHX,2001
20000190,2000-11-25,regular,GSW,MIN,2001
20000191,2000-11-25,regular,SAC,SEA,2001
20000192,2000-11-25,regular,POR,NJN,2001
20000193,2000-11-26,regular,BOS,VAN,2001
20000194,2000-11-26,regular,TOR,CHI,2001
20000195,2000-11-26,regular,DET,UTA,2001
20000196,2000-11-27,regular,NYK,VAN,2001
20000197,2000-11-27,regular,ORL,MIL,2001
20000198,2000-11-27,regular,LAC,LAL,2001
20000199,2000-11-28,regular,NJN,UTA,2001
20000200,2000-11-28,regular,WAS,ATL,2001
20000201,2000-11-28,regular,MIA,MIL,2001
20000202,2000-11-28,regular,CLE,BOS,2001
20000203,2000-11-28,regular,CHI,MIN,2001
20000204,2000-11-28,regular,DAL,TOR,2001
20000205,2000-11-28,regular,HOU,SAC,2001
20000206,2000-11-28,regular,LAL,IND,2001
20000207,2000-11-28,regular,POR,SEA,2001
20000208,2000-11-29,regular,NYK,MIA,2001
20000209,2000-11-29,regular,PHI,WAS,2001
20000210,2000-11-29,regular,ORL,UTA,2001
20000211,2000-11-29,regular,CHH,TOR,2001
20000212,2000-11-29,regular,DET,NJN,2001
20000213,2000-11-29,regular,MIN,DEN,2001
20000214,2000-11-29,regular,SAS,SAC,2001
20000215,2000-11-29,regular,LAC,GSW,2001
20000216,2000-11-29,regular,VAN,PHX,2001
20000217,2000-11-30,regular,ATL,CHI,2001
20000218,2000-11-30,regular,MIL,BOS,2001
20000219,2000-11-30,regular,DEN,HOU,2001
20000220,2000-11-30,regular,GSW,IND,2001
20000221,2000-11-30,regular,POR,DAL,2001
20000222,2000-11-30,regular,SEA,LAL,2001
20000223,2000-12-01,regular,BOS,MIN,2001
20000224,2000-12-01,regular,PHI,CHH,2001
20000225,2000-12-01,regular,ORL,NJN,2001
20000226,2000-12-01,regular,MIA,UTA,2001
20000227,2000-12-01,regular,TOR,LAC,2001
20000228,2000-12-01,regular,DET,CLE,2001
20000229,2000-12-01,regular,CHI,NYK,2001
20000230,2000-12-01,regular,LAL,SAS,2001
20000231,2000-12-01,regular,SAC,PHX,2001
20000232,2000-12-01,regular,VAN,IND,2001
20000233,2000-12-02,regular,NYK,MIN,2001
20000234,2000-12-02,regular,NJN,ORL,2001
20000235,2000-12-02,regular,WAS,MIA,2001
20000236,2000-12-02,regular,CHH,UTA,2001
20000237,2000-12-02,regular,ATL,MIL,2001
20000238,2000-12-02,regular,CLE,PHI,2001
20000239,2000-12-02,regular,HOU,POR,2001
20000240,2000-12-02,regular,DEN,SEA,2001
20000241,2000-12-02,regular,GSW,DAL,2001
20000242,2000-12-03,regular,BOS,LAC,2001
20000243,2000-12-03,regular,DET,WAS,2001
20000244,2000-12-03,regular,MIL,IND,2001
20000245,2000-12-03,regular,PHX,POR,2001
20000246,2000-12-03,regular,LAL,DAL,2001
20000247,2000-12-03,regular,SEA,GSW,2001
20000248,2000-12-03,regular,VAN,SAS,2001
20000249,2000-12-04,regular,NYK,LAC,2001
20000250,2000-12-04,regular,DEN,PHI,2001
20000251,2000-12-05,regular,ORL,BOS,2001
20000252,2000-12-05,regular,ATL,MIA,2001
20000253,2000-12-05,regular,CLE,CHH,2001
20000254,2000-12-05,regular,IND,NJN,2001
20000255,2000-12-05,regular,MIN,CHI,2001
20000256,2000-12-05,regular,HOU,DAL,2001
20000257,2000-12-05,regular,UTA,TOR,2001
20000258,2000-12-05,regular,LAL,PHI,2001
20000259,2000-12-05,regular,SAC,SAS,2001
20000260,2000-12-05,regular,VAN,DET,2001
20000261,2000-12-06,regular,NJN,MIL,2001
20000262,2000-12-06,regular,WAS,LAC,2001
20000263,2000-12-06,regular,MIA,DEN,2001
20000264,2000-12-06,regular,CHH,IND,2001
20000265,2000-12-06,regular,CHI,CLE,2001
20000266,2000-12-06,regular,DAL,NYK,2001
20000267,2000-12-06,regular,GSW,LAL,2001
20000268,2000-12-06,regular,POR,TOR,2001
20000269,2000-12-06,regular,SEA,DET,2001
20000270,2000-12-07,regular,ORL,DEN,2001
20000271,2000-12-07,regular,MIL,PHX,2001
20000272,2000-12-07,regular,MIN,WAS,2001
20000273,2000-12-07,regular,SAS,NYK,2001
20000274,2000-12-07,regular,UTA,VAN,2001
20000275,2000-12-08,regular,BOS,IND,2001
20000276,2000-12-08,regular,NJN,PHX,2001
20000277,2000-12-08,regular,MIA,ATL,2001
20000278,2000-12-08,regular,CHH,LAC,2001
20000279,2000-12-08,regular,DAL,CHI,2001
20000280,2000-12-08,regular,LAL,SEA,2001
20000281,2000-12-08,regular,GSW,TOR,2001
20000282,2000-12-08,regular,SAC,HOU,2001
20000283,2000-12-08,regular,POR,PHI,2001
20000284,2000-12-09,regular,NYK,DEN,2001
20000285,2000-12-09,regular,CLE,ATL,2001
20000286,2000-12-09,regular,IND,CHH,2001
20000287,2000-12-09,regular,MIL,WAS,2001
20000288,2000-12-09,regular,MIN,LAC,2001
20000289,2000-12-09,regular,SAS,CHI,2001
20000290,2000-12-09,regular,UTA,GSW,2001
20000291,2000-12-09,regular,POR,DET,2001
20000292,2000-12-09,regular,SEA,HOU,2001
20000293,2000-12-09,regular,VAN,PHI,2001
20000294,2000-12-10,regular,BOS,DEN,2001
20000295,2000-12-10,regular,NJN,DAL,2001
20000296,2000-12-10,regular,TOR,PHX,2001
20000297,2000-12-10,regular,LAL,DET,2001
20000298,2000-12-10,regular,SAC,MIA,2001
20000299,2000-12-11,regular,PHI,MIN,2001
20000300,2000-12-11,regular,CHI,PHX,2001
20000301,2000-12-11,regular,UTA,SAS,2001
20000302,2000-12-11,regular,LAC,ORL,2001
20000303,2000-12-11,regular,VAN,HOU,2001
20000304,2000-12-12,regular,NJN,MIN,2001
20000305,2000-12-12,regular,ATL,SAC,2001
20000306,2000-12-12,regular,TOR,IND,2001
20000307,2000-12-12,regular,CLE,DAL,2001
20000308,2000-12-12,regular,DEN,MIA,2001
20000309,2000-12-12,regular,LAL,MIL,2001
20000310,2000-12-12,regular,GSW,POR,2001
20000311,2000-12-12,regular,SEA,ORL,2001
20000312,2000-12-13,regular,BOS,CHI,2001
20000313,2000-12-13,regular,WAS,PHI,2001
20000314,2000-12-13,regular,CHH,SAC,2001
20000315,2000-12-13,regular,DET,ATL,2001
20000316,2000-12-13,regular,IND,DAL,2001
20000317,2000-12-13,regular,UTA,MIL,2001
20000318,2000-12-13,regular,PHX,SAS,2001
20000319,2000-12-13,regular,LAC,MIA,2001
20000320,2000-12-13,regular,POR,LAL,2001
20000321,2000-12-13,regular,VAN,SEA,2001
20000322,2000-12-14,regular,TOR,NYK,2001
20000323,2000-12-14,regular,SAS,DEN,2001
20000324,2000-12-14,regular,GSW,HOU,2001
20000325,2000-12-15,regular,BOS,SAC,2001
20000326,2000-12-15,regular,NYK,UTA,2001
20000327,2000-12-15,regular,PHI,DAL,2001
20000328,2000-12-15,regular,WAS,CHH,2001
20000329,2000-12-15,regular,DET,MIN,2001
20000330,2000-12-15,regular,IND,CLE,2001
20000331,2000-12-15,regular,CHI,ATL,2001
20000332,2000-12-15,regular,MIL,TOR,2001
20000333,2000-12-15,regular,PHX,LAC,2001
20000334,2000-12-15,regular,LAL,VAN,2001
20000335,2000-12-15,regular,POR,ORL,2001
20000336,2000-12-15,regular,SEA,MIA,2001
20000337,2000-12-16,regular,CHH,BOS,2001
20000338,2000-12-16,regular,ATL,NJN,2001
20000339,2000-12-16,regular,CLE,UTA,2001
20000340,2000-12-16,regular,CHI,PHI,2001
20000341,2000-12-16,regular,MIN,IND,2001
20000342,2000-12-16,regular,HOU,DEN,2001
20000343,2000-12-16,regular,SAS,PHX,2001
20000344,2000-12-16,regular,GSW,MIA,2001
20000345,2000-12-17,regular,NYK,MIL,2001
20000346,2000-12-17,regular,NJN,SAC,2001
20000347,2000-12-17,regular,TOR,LAL,2001
20000348,2000-12-17,regular,DET,DAL,2001
20000349,2000-12-17,regular,LAC,WAS,2001
20000350,2000-12-17,regular,VAN,ORL,2001
20000351,2000-12-18,regular,BOS,DAL,2001
20000352,2000-12-19,regular,MIA,LAL,2001
20000353,2000-12-19,regular,ATL,NYK,2001
20000354,2000-12-19,regular,TOR,UTA,2001
20000355,2000-12-19,regular,CHI,IND,2001
20000356,2000-12-19,regular,HOU,SAS,2001
20000357,2000-12-19,regular,PHX,DET,2001
20000358,2000-12-19,regular,GSW,MIN,2001
20000359,2000-12-19,regular,SAC,WAS,2001
20000360,2000-12-20,regular,BOS,NJN,2001
20000361,2000-12-20,regular,PHI,UTA,2001
20000362,2000-12-20,regular,CHH,MIA,2001
20000363,2000-12-20,regular,IND,TOR,2001
20000364,2000-12-20,regular,DAL,POR,2001
20000365,2000-12-20,regular,SAS,CLE,2001
20000366,2000-12-20,regular,DEN,DET,2001
20000367,2000-12-20,regular,LAC,MIN,2001
20000368,2000-12-20,regular,SEA,SAC,2001
20000369,2000-12-20,regular,VAN,WAS,2001
20000370,2000-12-21,regular,NYK,BOS,2001
20000371,2000-12-21,regular,ORL,CHI,2001
20000372,2000-12-21,regular,MIL,NJN,2001
20000373,2000-12-21,regular,HOU,LAL,2001
20000374,2000-12-22,regular,PHI,NYK,2001
20000375,2000-12-22,regular,MIA,CLE,2001
20000376,2000-12-22,regular,TOR,ATL,2001
20000377,2000-12-22,regular,IND,UTA,2001
20000378,2000-12-22,regular,MIN,CHH,2001
20000379,2000-12-22,regular,DAL,LAL,2001
20000380,2000-12-22,regular,SAS,GSW,2001
20000381,2000-12-22,regular,DEN,POR,2001
20000382,2000-12-22,regular,SEA,WAS,2001
20000383,2000-12-22,regular,VAN,SAC,2001
20000384,2000-12-23,regular,NJN,MIA,2001
20000385,2000-12-23,regular,ORL,CLE,2001
20000386,2000-12-23,regular,CHH,SAS,2001
20000387,2000-12-23,regular,ATL,IND,2001
20000388,2000-12-23,regular,DET,CHI,2001
20000389,2000-12-23,regular,MIL,BOS,2001
20000390,2000-12-23,regular,MIN,UTA,2001
20000391,2000-12-23,regular,HOU,GSW,2001
20000392,2000-12-23,regular,PHX,DEN,2001
20000393,2000-12-23,regular,LAC,VAN,2001
20000394,2000-12-23,regular,SAC,SEA,2001
20000395,2000-12-23,regular,POR,WAS,2001
20000396,2000-12-25,regular,IND,ORL,2001
20000397,2000-12-25,regular,LAL,POR,2001
20000398,2000-12-26,regular,NJN,ATL,2001
20000399,2000-12-26,regular,CHH,CLE,2001
20000400,2000-12-26,regular,DET,BOS,2001
20000401,2000-12-26,regular,MIL,ORL,2001
20000402,2000-12-26,regular,MIN,TOR,2001
20000403,2000-12-26,regular,DAL,SEA,2001
20000404,2000-12-26,regular,SAS,HOU,2001
20000405,2000-12-26,regular,DEN,LAC,2001
20000406,2000-12-26,regular,UTA,PHI,2001
20000407,2000-12-26,regular,VAN,PHX,2001
20000408,2000-12-27,regular,WAS,NYK,2001
20000409,2000-12-27,regular,MIA,IND,2001
20000410,2000-12-27,regular,HOU,SEA,2001
20000411,2000-12-27,regular,GSW,PHI,2001
20000412,2000-12-28,regular,NJN,BOS,2001
20000413,2000-12-28,regular,ORL,DET,2001
20000414,2000-12-28,regular,CLE,MIL,2001
20000415,2000-12-28,regular,CHI,SAS,2001
20000416,2000-12-28,regular,MIN,ATL,2001
20000417,2000-12-28,regular,DAL,LAC,2001
20000418,2000-12-28,regular,DEN,TOR,2001
20000419,2000-12-28,regular,UTA,POR,2001
20000420,2000-12-28,regular,PHX,LAL,2001
20000421,2000-12-28,regular,SAC,CHH,2001
20000422,2000-12-29,regular,NYK,CHI,2001
20000423,2000-12-29,regular,MIA,WAS,2001
20000424,2000-12-29,regular,ATL,CLE,2001
20000425,2000-12-29,regular,GSW,UTA,2001
20000426,2000-12-29,regular,POR,VAN,2001
20000427,2000-12-30,regular,BOS,ORL,2001
20000428,2000-12-30,regular,DET,MIA,2001
20000429,2000-12-30,regular,IND,SAS,2001
20000430,2000-12-30,regular,MIN,NYK,2001
20000431,2000-12-30,regular,DAL,HOU,2001
20000432,2000-12-30,regular,DEN,MIL,2001
20000433,2000-12-30,regular,PHX,TOR,2001
20000434,2000-12-30,regular,LAC,LAL,2001
20000435,2000-12-30,regular,SAC,PHI,2001
20000436,2000-12-30,regular,SEA,CHH,2001
20000437,2000-12-30,regular,VAN,GSW,2001
20000438,2000-12-31,regular,WAS,DET,2001
20000439,2000-12-31,regular,CHI,NJN,2001
20000440,2001-01-01,regular,MIN,HOU,2001
20000441,2001-01-01,regular,POR,CHH,2001
20000442,2001-01-02,regular,WAS,MIN,2001
20000443,2001-01-02,regular,ORL,NJN,2001
20000444,2001-01-02,regular,ATL,BOS,2001
20000445,2001-01-02,regular,CLE,HOU,2001
20000446,2001-01-02,regular,CHI,MIL,2001
20000447,2001-01-02,regular,SAS,MIA,2001
20000448,2001-01-02,regular,LAC,TOR,2001
20000449,2001-01-02,regular,SAC,PHX,2001
20000450,2001-01-02,regular,SEA,IND,2001
20000451,2001-01-03,regular,BOS,NYK,2001
20000452,2001-01-03,regular,PHI,ATL,2001
20000453,2001-01-03,regular,MIL,CLE,2001
20000454,2001-01-03,regular,DAL,DET,2001
20000455,2001-01-03,regular,PHX,LAC,2001
20000456,2001-01-03,regular,LAL,UTA,2001
20000457,2001-01-03,regular,GSW,DEN,2001
20000458,2001-01-03,regular,POR,IND,2001
20000459,2001-01-03,regular,VAN,CHH,2001
20000460,2001-01-04,regular,NYK,ORL,2001
20000461,2001-01-04,regular,MIA,NJN,2001
20000462,2001-01-04,regular,CHI,WAS,2001
20000463,2001-01-04,regular,MIN,SEA,2001
20000464,2001-01-04,regular,HOU,DET,2001
20000465,2001-01-05,regular,BOS,GSW,2001
20000466,2001-01-05,regular,PHI,SEA,2001
20000467,2001-01-05,regular,TOR,DAL,2001
20000468,2001-01-05,regular,DEN,UTA,2001
20000469,2001-01-05,regular,PHX,VAN,2001
20000470,2001-01-05,regular,LAC,CHH,2001
20000471,2001-01-05,regular,SAC,IND,2001
20000472,2001-01-05,regular,POR,MIL,2001
20000473,2001-01-06,regular,NJN,GSW,2001
20000474,2001-01-06,regular,WAS,DAL,2001
20000475,2001-01-06,regular,MIA,BOS,2001
20000476,2001-01-06,regular,ATL,ORL,2001
20000477,2001-01-06,regular,CLE,PHI,2001
20000478,2001-01-06,regular,HOU,UTA,2001
20000479,2001-01-06,regular,SAS,DET,2001
20000480,2001-01-07,regular,NYK,WAS,2001
20000481,2001-01-07,regular,TOR,SEA,2001
20000482,2001-01-07,regular,DEN,CHH,2001
20000483,2001-01-07,regular,PHX,MIN,2001
20000484,2001-01-07,regular,LAL,LAC,2001
20000485,2001-01-07,regular,VAN,MIL,2001
20000486,2001-01-08,regular,BOS,POR,2001
20000487,2001-01-08,regular,MIA,GSW,2001
20000488,2001-01-08,regular,CLE,NJN,2001
20000489,2001-01-08,regular,CHI,DAL,2001
20000490,2001-01-08,regular,LAC,IND,2001
20000491,2001-01-08,regular,SAC,MIN,2001
20000492,2001-01-09,regular,NJN,PHI,2001
20000493,2001-01-09,regular,ORL,SAS,2001
20000494,2001-01-09,regular,CHH,CHI,2001
20000495,2001-01-09,regular,ATL,SEA,2001
20000496,2001-01-09,regular,TOR,HOU,2001
20000497,2001-01-09,regular,MIL,WAS,2001
20000498,2001-01-09,regular,UTA,IND,2001
20000499,2001-01-09,regular,VAN,DEN,2001
20000500,2001-01-10,regular,BOS,MIA,2001
20000501,2001-01-10,regular,PHI,POR,2001
20000502,2001-01-10,regular,WAS,SEA,2001
20000503,2001-01-10,regular,DET,TOR,2001
20000504,2001-01-10,regular,MIN,DAL,2001
20000505,2001-01-10,regular,LAC,DEN,2001
20000506,2001-01-10,regular,SAC,CLE,2001
20000507,2001-01-11,regular,NYK,HOU,2001
20000508,2001-01-11,regular,NJN,ORL,2001
20000509,2001-01-11,regular,CHH,POR,2001
20000510,2001-01-11,regular,ATL,GSW,2001
20000511,2001-01-11,regular,MIL,DAL,2001
20000512,2001-01-11,regular,PHX,IND,2001
20000513,2001-01-12,regular,BOS,TOR,2001
20000514,2001-01-12,regular,WAS,PHI,2001
20000515,2001-01-12,regular,DET,SAS,2001
20000516,2001-01-12,regular,CHI,CHH,2001
20000517,2001-01-12,regular,MIN,LAC,2001
20000518,2001-01-12,regular,DEN,SAC,2001
20000519,2001-01-12,regular,LAL,CLE,2001
20000520,2001-01-12,regular,SEA,VAN,2001
20000521,2001-01-13,regular,NYK,POR,2001
20000522,2001-01-13,regular,PHI,SAS,2001
20000523,2001-01-13,regular,ORL,GSW,2001
20000524,2001-01-13,regular,ATL,LAC,2001
20000525,2001-01-13,regular,IND,MIA,2001
20000526,2001-01-13,regular,MIL,NJN,2001
20000527,2001-01-13,regular,DAL,PHX,2001
20000528,2001-01-13,regular,HOU,SAC,2001
20000529,2001-01-13,regular,UTA,LAL,2001
20000530,2001-01-13,regular,VAN,CLE,2001
20000531,2001-01-14,regular,MIA,CHI,2001
20000532,2001-01-14,regular,TOR,CHH,2001
20000533,2001-01-14,regular,DET,POR,2001
20000534,2001-01-14,regular,PHX,SEA,2001
20000535,2001-01-15,regular,NYK,SAS,2001
20000536,2001-01-15,regular,PHI,CHH,2001
20000537,2001-01-15,regular,WAS,MIL,2001
20000538,2001-01-15,regular,ORL,CHI,2001
20000539,2001-01-15,regular,ATL,NJN,2001
20000540,2001-01-15,regular,IND,LAC,2001
20000541,2001-01-15,regular,MIN,BOS,2001
20000542,2001-01-15,regular,DAL,SAC,2001
20000543,2001-01-15,regular,DEN,SEA,2001
20000544,2001-01-15,regular,UTA,HOU,2001
20000545,2001-01-15,regular,LAL,VAN,2001
20000546,2001-01-15,regular,GSW,CLE,2001
20000547,2001-01-16,regular,MIA,DET,2001
20000548,2001-01-16,regular,MIL,LAC,2001
20000549,2001-01-16,regular,HOU,TOR,2001
20000550,2001-01-16,regular,POR,CLE,2001
20000551,2001-01-17,regular,NJN,WAS,2001
20000552,2001-01-17,regular,PHI,CHI,2001
20000553,2001-01-17,regular,CHH,DAL,2001
20000554,2001-01-17,regular,SAS,TOR,2001
20000555,2001-01-17,regular,DEN,VAN,2001
20000556,2001-01-17,regular,UTA,MIN,2001
20000557,2001-01-17,regular,SAC,BOS,2001
20000558,2001-01-17,regular,SEA,PHX,2001
20000559,2001-01-18,regular,IND,ATL,2001
20000560,2001-01-18,regular,CHI,DET,2001
20000561,2001-01-18,regular,DAL,ORL,2001
